,league_id,year,start,end,current,events,lineups,statistics_fixtures,statistics_players,standings,players,top_scorers,top_assists,top_cards,injuries,predictions,odds
0,4,2008,2008-06-07,2008-06-29,False,True,True,False,False,False,True,True,True,True,False,True,False
1,4,2012,2012-06-08,2012-07-01,False,True,True,False,False,False,True,True,True,True,False,True,False
2,4,2016,2016-06-10,2016-07-10,False,True,True,True,True,True,True,True,True,True,False,True,False
3,4,2020,2019-03-21,2021-07-11,False,True,True,True,True,True,True,True,True,True,False,True,False
4,4,2024,2024-06-14,2024-06-26,True,False,False,False,False,True,False,False,False,False,False,True,False
5,21,2009,2009-06-14,2009-06-28,False,True,True,False,False,False,True,True,True,True,False,True,False
6,21,2013,2013-06-15,2013-06-30,False,True,True,False,False,False,True,True,True,True,False,True,False
7,21,2017,2017-06-17,2017-07-02,True,True,True,True,False,False,True,True,True,True,False,True,False
8,61,2010,2010-08-07,2011-05-29,False,True,True,False,False,True,True,True,True,True,False,True,False
9,61,2011,2011-08-06,2012-05-20,False,True,True,False,False,True,True,True,True,True,False,True,False
10,61,2012,2012-08-10,2013-05-26,False,True,True,False,False,True,True,True,True,True,False,True,False
11,61,2013,2013-08-09,2014-05-17,False,True,True,False,False,True,True,True,True,True,False,True,False
12,61,2014,2014-08-08,2015-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False
13,61,2015,2015-08-07,2016-05-14,False,True,True,True,True,True,True,True,True,True,False,True,False
14,61,2016,2016-08-12,2017-05-20,False,True,True,True,True,True,True,True,True,True,False,True,False
15,61,2017,2017-08-04,2018-05-19,False,True,True,True,True,True,True,True,True,True,False,True,False
16,61,2018,2018-08-10,2019-05-24,False,True,True,True,True,True,True,True,True,True,False,True,False
17,61,2019,2019-08-09,2020-05-23,False,True,True,True,True,True,True,True,True,True,False,True,False
18,61,2020,2020-08-21,2021-05-30,False,True,True,True,True,True,True,True,True,True,True,True,False
19,61,2021,2021-08-06,2022-05-29,False,True,True,True,True,True,True,True,True,True,True,True,False
20,61,2022,2022-08-05,2023-06-03,False,True,True,True,True,True,True,True,True,True,True,True,False
21,61,2023,2023-08-11,2024-05-18,True,True,True,True,True,True,True,True,True,True,True,True,True
22,144,2010,2010-07-30,2011-05-16,False,True,True,False,False,True,True,True,True,True,False,True,False
23,144,2011,2011-07-29,2012-05-20,False,True,True,False,False,True,True,True,True,True,False,True,False
24,144,2012,2012-07-28,2013-05-26,False,True,True,False,False,True,True,True,True,True,False,True,False
25,144,2013,2013-07-26,2014-05-18,False,True,True,False,False,True,True,True,True,True,False,True,False
26,144,2014,2014-07-25,2015-05-31,False,True,True,False,False,True,True,True,True,True,False,True,False
27,144,2015,2015-07-24,2016-05-29,False,True,True,True,False,True,True,True,True,True,False,True,False
28,144,2016,2016-07-29,2017-05-21,False,True,True,True,False,True,True,True,True,True,False,True,False
29,144,2017,2017-07-28,2018-05-20,False,True,True,True,False,True,True,True,True,True,False,True,False
30,144,2018,2018-07-27,2019-05-19,False,True,True,True,False,True,True,True,True,True,False,True,False
31,144,2019,2019-07-26,2020-03-15,False,True,True,True,False,True,True,True,True,True,False,True,False
32,144,2020,2020-08-08,2021-05-23,False,True,True,True,True,True,True,True,True,True,True,True,False
33,144,2021,2021-07-23,2022-05-29,False,True,True,True,True,True,True,True,True,True,True,True,False
34,144,2022,2022-07-22,2023-06-04,False,True,True,True,True,True,True,True,True,True,False,True,False
35,144,2023,2023-07-28,2024-05-26,True,True,True,True,True,True,True,True,True,True,False,True,True
36,71,2010,2010-05-08,2010-11-28,False,True,True,False,False,True,True,True,True,True,False,True,False
37,71,2011,2011-05-21,2011-12-04,False,True,True,False,False,True,True,True,True,True,False,True,False
38,71,2012,2012-05-19,2012-12-02,False,True,True,False,False,True,True,True,True,True,False,True,False
39,71,2013,2013-05-25,2013-12-08,False,True,True,False,False,True,True,True,True,True,False,True,False
40,71,2014,2014-04-19,2014-12-07,False,True,True,False,False,True,True,True,True,True,False,True,False
41,71,2015,2015-05-09,2015-12-06,False,True,True,True,True,True,True,True,True,True,False,True,False
42,71,2016,2016-05-14,2016-12-11,False,True,True,True,True,True,True,True,True,True,False,True,False
43,71,2017,2017-05-13,2017-12-03,False,True,True,True,True,True,True,True,True,True,False,True,False
44,71,2018,2018-04-14,2018-12-02,False,True,True,True,True,True,True,True,True,True,False,True,False
45,71,2019,2019-04-27,2019-12-08,False,True,True,True,True,True,True,True,True,True,False,True,False
46,71,2020,2020-08-08,2021-02-26,False,True,True,True,True,True,True,True,True,True,False,True,False
47,71,2021,2021-05-29,2021-12-10,False,True,True,True,True,True,True,True,True,True,False,True,False
48,71,2022,2022-04-10,2022-11-13,False,True,True,True,True,True,True,True,True,True,False,True,False
49,71,2023,2023-04-15,2023-12-03,False,True,True,True,True,True,True,True,True,True,False,True,False
50,71,2024,2024-04-13,2024-12-08,True,True,True,True,True,True,True,True,True,True,False,True,True
51,39,2010,2010-08-14,2011-05-17,False,True,True,False,False,True,True,True,True,True,False,True,False
52,39,2011,2011-08-13,2012-05-13,False,True,True,False,False,True,True,True,True,True,False,True,False
53,39,2012,2012-08-18,2013-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
54,39,2013,2013-08-17,2014-05-11,False,True,True,False,False,True,True,True,True,True,False,True,False
55,39,2014,2014-08-16,2015-05-24,False,True,True,True,True,True,True,True,True,True,False,True,False
56,39,2015,2015-08-08,2016-05-17,False,True,True,True,True,True,True,True,True,True,False,True,False
57,39,2016,2016-08-13,2017-05-21,False,True,True,True,True,True,True,True,True,True,False,True,False
58,39,2017,2017-08-11,2018-05-13,False,True,True,True,True,True,True,True,True,True,False,True,False
59,39,2018,2018-08-10,2019-05-12,False,True,True,True,True,True,True,True,True,True,False,True,False
60,39,2019,2019-08-09,2020-07-26,False,True,True,True,True,True,True,True,True,True,False,True,False
61,39,2020,2020-09-12,2021-05-23,False,True,True,True,True,True,True,True,True,True,True,True,False
62,39,2021,2021-08-13,2022-05-22,False,True,True,True,True,True,True,True,True,True,True,True,False
63,39,2022,2022-08-05,2023-05-28,False,True,True,True,True,True,True,True,True,True,True,True,False
64,39,2023,2023-08-11,2024-05-19,True,True,True,True,True,True,True,True,True,True,True,True,True
65,78,2010,2010-08-20,2011-05-14,False,True,True,False,False,True,True,True,True,True,False,True,False
66,78,2011,2011-08-05,2012-05-05,False,True,True,False,False,True,True,True,True,True,False,True,False
67,78,2012,2012-08-24,2013-05-18,False,True,True,False,False,True,True,True,True,True,False,True,False
68,78,2013,2013-08-09,2014-05-10,False,True,True,False,False,True,True,True,True,True,False,True,False
69,78,2014,2014-08-22,2015-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False
70,78,2015,2015-08-14,2016-05-14,False,True,True,True,True,True,True,True,True,True,False,True,False
71,78,2016,2016-08-26,2017-05-20,False,True,True,True,True,True,True,True,True,True,False,True,False
72,78,2017,2017-08-18,2018-05-12,False,True,True,True,True,True,True,True,True,True,False,True,False
73,78,2018,2018-08-24,2019-05-27,False,True,True,True,True,True,True,True,True,True,False,True,False
74,78,2019,2019-08-16,2020-07-06,False,True,True,True,True,True,True,True,True,True,False,True,False
75,78,2020,2020-09-18,2021-05-29,False,True,True,True,True,True,True,True,True,True,True,True,False
76,78,2021,2021-08-13,2022-05-23,False,True,True,True,True,True,True,True,True,True,True,True,False
77,78,2022,2022-08-05,2023-06-05,False,True,True,True,True,True,True,True,True,True,True,True,False
78,78,2023,2023-08-18,2024-05-27,True,True,True,True,True,True,True,True,True,True,True,True,True
79,135,2010,2010-08-28,2011-05-22,False,True,True,False,False,True,True,True,True,True,False,True,False
80,135,2011,2011-09-09,2012-05-13,False,True,True,False,False,True,True,True,True,True,False,True,False
81,135,2012,2012-08-25,2013-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
82,135,2013,2013-08-24,2014-05-18,False,True,True,False,False,True,True,True,True,True,False,True,False
83,135,2014,2014-08-30,2015-05-31,False,True,True,False,False,True,True,True,True,True,False,True,False
84,135,2015,2015-08-22,2016-05-15,False,True,True,True,True,True,True,True,True,True,False,True,False
85,135,2016,2016-08-20,2017-05-28,False,True,True,True,True,True,True,True,True,True,False,True,False
86,135,2017,2017-08-19,2018-05-20,False,True,True,True,True,True,True,True,True,True,False,True,False
87,135,2018,2018-08-18,2019-05-26,False,True,True,True,True,True,True,True,True,True,False,True,False
88,135,2019,2019-08-24,2020-08-02,False,True,True,True,True,True,True,True,True,True,False,True,False
89,135,2020,2020-09-19,2021-05-23,False,True,True,True,True,True,True,True,True,True,True,True,False
90,135,2021,2021-08-21,2022-05-22,False,True,True,True,True,True,True,True,True,True,True,True,False
91,135,2022,2022-08-13,2023-06-11,False,True,True,True,True,True,True,True,True,True,True,True,False
92,135,2023,2023-08-19,2024-05-26,True,True,True,True,True,True,True,True,True,True,True,True,True
93,88,2010,2010-08-06,2011-05-29,False,True,True,False,False,True,True,True,True,True,False,True,False
94,88,2011,2011-08-05,2012-05-20,False,True,True,False,False,True,True,True,True,True,False,True,False
95,88,2012,2012-08-10,2013-05-26,False,True,True,False,False,True,True,True,True,True,False,True,False
96,88,2013,2013-08-02,2014-05-18,False,True,True,False,False,True,True,True,True,True,False,True,False
97,88,2014,2014-08-08,2015-05-31,False,True,True,False,False,True,True,True,True,True,False,True,False
98,88,2015,2015-08-08,2016-05-22,False,True,True,True,True,True,True,True,True,True,False,True,False
99,88,2016,2016-08-05,2017-05-28,False,True,True,True,True,True,True,True,True,True,False,True,False
100,88,2017,2017-08-11,2018-05-19,False,True,True,True,True,True,True,True,True,True,False,True,False
101,88,2018,2018-08-10,2019-05-28,False,True,True,True,True,True,True,True,True,True,False,True,False
102,88,2019,2019-08-02,2020-05-10,False,True,True,True,True,True,True,True,True,True,False,True,False
103,88,2020,2020-09-12,2021-05-23,False,True,True,True,True,True,True,True,True,True,True,True,False
104,88,2021,2021-08-13,2022-05-29,False,True,True,True,True,True,True,True,True,True,True,True,False
105,88,2022,2022-08-05,2023-06-11,False,True,True,True,True,True,True,True,True,True,True,True,False
106,88,2023,2023-08-11,2024-05-25,True,True,True,True,True,True,True,True,True,True,True,True,True
107,94,2010,2010-08-13,2011-05-14,False,True,True,False,False,True,True,True,True,True,False,True,False
108,94,2011,2011-08-12,2012-05-12,False,True,True,False,False,True,True,True,True,True,False,True,False
109,94,2012,2012-08-17,2013-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
110,94,2013,2013-08-16,2014-05-11,False,True,True,False,False,True,True,True,True,True,False,True,False
111,94,2014,2014-08-15,2015-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False
112,94,2015,2015-08-14,2016-05-15,False,True,True,True,True,True,True,True,True,True,False,True,False
113,94,2016,2016-08-12,2017-05-21,False,True,True,True,True,True,True,True,True,True,False,True,False
114,94,2017,2017-08-06,2018-05-13,False,True,True,True,True,True,True,True,True,True,False,True,False
115,94,2018,2018-08-10,2019-05-19,False,True,True,True,True,True,True,True,True,True,False,True,False
116,94,2019,2019-08-09,2020-07-26,False,True,True,True,True,True,True,True,True,True,False,True,False
117,94,2020,2020-09-18,2021-05-30,False,True,True,True,True,True,True,True,True,True,True,True,False
118,94,2021,2021-08-06,2022-05-29,False,True,True,True,True,True,True,True,True,True,False,True,False
119,94,2022,2022-08-05,2023-06-11,False,True,True,True,True,True,True,True,True,True,False,True,False
120,94,2023,2023-08-13,2024-05-19,True,True,True,True,True,True,True,True,True,True,False,True,True
121,140,2010,2010-08-28,2011-05-21,False,True,True,False,False,True,True,True,True,True,False,True,False
122,140,2011,2011-08-27,2012-05-13,False,True,True,False,False,True,True,True,True,True,False,True,False
123,140,2012,2012-08-18,2013-06-01,False,True,True,False,False,True,True,True,True,True,False,True,False
124,140,2013,2013-08-17,2014-05-18,False,True,True,False,False,True,True,True,True,True,False,True,False
125,140,2014,2014-08-23,2015-05-23,False,True,True,True,False,True,True,True,True,True,False,True,False
126,140,2015,2015-08-21,2016-05-15,False,True,True,True,True,True,True,True,True,True,False,True,False
127,140,2016,2016-08-19,2017-05-21,False,True,True,True,True,True,True,True,True,True,False,True,False
128,140,2017,2017-08-18,2018-05-20,False,True,True,True,True,True,True,True,True,True,False,True,False
129,140,2018,2018-08-17,2019-05-19,False,True,True,True,True,True,True,True,True,True,False,True,False
130,140,2019,2019-08-16,2020-07-19,False,True,True,True,True,True,True,True,True,True,False,True,False
131,140,2020,2020-09-12,2021-05-23,False,True,True,True,True,True,True,True,True,True,True,True,False
132,140,2021,2021-08-13,2022-05-22,False,True,True,True,True,True,True,True,True,True,True,True,False
133,140,2022,2022-08-12,2023-06-04,False,True,True,True,True,True,True,True,True,True,True,True,False
134,140,2023,2023-08-11,2024-05-26,True,True,True,True,True,True,True,True,True,True,True,True,True
135,179,2010,2010-08-14,2011-05-10,False,True,True,False,False,True,True,True,True,True,False,True,False
136,179,2011,2011-07-23,2012-05-13,False,True,True,False,False,True,True,True,True,True,False,True,False
137,179,2012,2012-08-04,2013-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
138,179,2013,2013-08-02,2014-05-11,False,True,True,False,False,True,True,True,True,True,False,True,False
139,179,2014,2014-08-09,2015-05-24,False,True,True,False,False,True,True,True,True,True,False,True,False
140,179,2015,2015-08-01,2016-05-15,False,True,True,True,False,True,True,True,True,True,False,True,False
141,179,2016,2016-08-06,2017-05-21,False,True,True,True,False,True,True,True,True,True,False,True,False
142,179,2017,2017-08-05,2018-05-13,False,True,True,True,False,True,True,True,True,True,False,True,False
143,179,2018,2018-08-04,2019-05-19,False,True,True,True,False,True,True,True,True,True,False,True,False
144,179,2019,2019-08-03,2020-04-05,False,True,True,True,False,True,True,True,True,True,False,True,False
145,179,2020,2020-08-01,2021-05-24,False,True,True,True,True,True,True,True,True,True,False,True,False
146,179,2021,2021-07-31,2022-05-23,False,True,True,True,True,True,True,True,True,True,False,True,False
147,179,2022,2022-07-30,2023-06-04,False,True,True,True,True,True,True,True,True,True,False,True,False
148,179,2023,2023-08-05,2024-05-26,True,True,True,True,True,True,True,True,True,True,False,True,True
149,180,2010,2010-08-07,2011-04-26,False,True,True,False,False,True,True,True,True,True,False,True,False
150,180,2011,2011-08-06,2012-05-05,False,True,True,False,False,True,True,True,True,True,False,True,False
151,180,2012,2012-08-11,2013-05-04,False,True,True,False,False,True,True,True,True,True,False,True,False
152,180,2013,2013-08-10,2014-05-03,False,True,True,False,False,True,True,True,True,True,False,True,False
153,180,2014,2014-08-09,2015-05-02,False,True,True,False,False,True,True,True,True,True,False,True,False
154,180,2015,2015-08-07,2016-05-01,False,True,True,False,False,True,True,True,True,True,False,True,False
155,180,2016,2016-08-06,2017-05-06,False,True,True,False,False,True,True,True,True,True,False,True,False
156,180,2017,2017-08-05,2018-04-28,False,True,True,False,False,True,True,True,True,True,False,True,False
157,180,2018,2018-08-04,2019-05-04,False,True,True,False,False,True,True,True,True,True,False,True,False
158,180,2019,2019-08-02,2020-05-02,False,True,True,False,False,True,True,True,True,True,False,True,False
159,180,2020,2020-10-16,2021-04-30,False,True,True,False,False,True,True,True,True,True,False,True,False
160,180,2021,2021-07-31,2022-05-15,False,True,True,False,False,True,True,True,True,True,False,True,False
161,180,2022,2022-07-30,2023-05-20,False,True,True,False,False,True,True,True,True,True,False,True,False
162,180,2023,2023-08-04,2024-05-18,True,True,True,False,False,True,True,True,True,True,False,True,True
163,1,2010,2010-06-11,2010-07-11,False,True,True,False,False,False,True,True,True,True,False,True,False
164,1,2014,2014-06-12,2014-07-13,False,True,True,False,False,False,True,True,True,True,False,True,False
165,1,2018,2018-06-14,2018-07-15,False,True,True,True,True,True,True,True,True,True,False,True,False
166,1,2022,2022-11-20,2022-12-18,True,True,True,True,True,True,True,True,True,True,False,True,False
167,803,2010,2010-11-11,2010-11-25,False,True,True,False,False,False,True,True,True,True,False,True,False
168,803,2014,2014-09-14,2014-10-02,False,True,True,False,False,False,True,True,True,True,False,True,False
169,803,2018,2018-08-10,2018-09-01,False,True,True,False,False,False,True,True,True,True,False,True,False
170,803,2022,2023-09-19,2023-10-07,True,True,True,False,False,False,True,True,True,True,False,True,False
171,804,2010,2010-10-02,2010-12-05,False,True,True,False,False,False,True,True,True,True,False,True,False
172,804,2012,2012-09-05,2012-12-16,False,True,True,False,False,False,True,True,True,True,False,True,False
173,804,2014,2014-05-30,2014-11-19,False,True,False,False,False,False,True,True,True,True,False,True,False
174,804,2016,2016-03-22,2017-06-25,True,True,False,False,False,False,False,False,False,False,False,True,False
175,62,2010,2010-08-06,2011-05-20,False,True,True,False,False,True,True,True,True,True,False,True,False
176,62,2011,2011-07-29,2012-05-18,False,True,True,False,False,True,True,True,True,True,False,True,False
177,62,2012,2012-07-27,2013-05-24,False,True,True,False,False,True,True,True,True,True,False,True,False
178,62,2013,2013-08-02,2014-05-16,False,True,True,False,False,True,True,True,True,True,False,True,False
179,62,2014,2014-08-01,2015-05-22,False,True,True,True,False,True,True,True,True,True,False,True,False
180,62,2015,2015-07-31,2016-05-13,False,True,True,True,False,True,True,True,True,True,False,True,False
181,62,2016,2016-07-29,2017-05-19,False,True,True,True,True,True,True,True,True,True,False,True,False
182,62,2017,2017-07-28,2018-05-20,False,True,True,True,True,True,True,True,True,True,False,True,False
183,62,2018,2018-07-27,2019-05-17,False,True,True,True,True,True,True,True,True,True,False,True,False
184,62,2019,2019-07-26,2020-05-15,False,True,True,True,True,True,True,True,True,True,False,True,False
185,62,2020,2020-08-22,2021-05-22,False,True,True,True,True,True,True,True,True,True,False,True,False
186,62,2021,2021-07-24,2022-05-29,False,True,True,True,True,True,True,True,True,True,False,True,False
187,62,2022,2022-07-30,2023-06-02,False,True,True,True,True,True,True,True,True,True,False,True,False
188,62,2023,2023-08-05,2024-05-21,True,True,True,True,True,True,True,True,True,True,False,True,True
189,2,2011,2011-06-28,2012-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
190,2,2012,2012-07-03,2013-05-25,False,True,True,False,False,True,True,True,True,True,False,True,False
191,2,2013,2013-07-02,2014-05-24,False,True,True,False,False,True,True,True,True,True,False,True,False
192,2,2014,2014-07-01,2015-06-06,False,True,True,False,False,True,True,True,True,True,False,True,False
193,2,2015,2015-06-30,2016-05-28,False,True,True,True,True,True,True,True,True,True,False,True,False
194,2,2016,2016-06-28,2017-06-03,False,True,True,True,True,True,True,True,True,True,False,True,False
195,2,2017,2017-06-27,2018-05-26,False,True,True,True,True,True,True,True,True,True,False,True,False
196,2,2018,2018-06-26,2019-06-01,False,True,True,True,True,True,True,True,True,True,False,True,False
197,2,2019,2019-06-25,2020-08-23,False,True,True,True,True,True,True,True,True,True,False,True,False
198,2,2020,2020-08-08,2021-05-29,False,True,True,True,True,True,True,True,True,True,True,True,False
199,2,2021,2021-06-22,2022-05-28,False,True,True,True,True,True,True,True,True,True,True,True,False
200,2,2022,2022-06-21,2023-06-10,False,True,True,True,True,True,True,True,True,True,True,True,False
201,2,2023,2023-06-27,2024-06-01,True,True,True,True,True,True,True,True,True,True,True,True,False
202,311,2011,2011-09-10,2012-05-12,False,True,True,False,False,True,True,True,True,True,False,True,False
203,311,2012,2012-09-01,2013-05-12,False,True,True,False,False,True,True,True,True,True,False,True,False
204,311,2013,2013-08-31,2014-05-10,False,True,True,False,False,True,True,True,True,True,False,True,False
205,311,2014,2014-09-27,2015-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False
206,311,2015,2015-09-12,2016-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
207,311,2016,2016-09-24,2017-05-26,False,True,True,False,False,True,True,True,True,True,False,True,False
208,311,2017,2017-09-16,2018-05-16,False,True,True,False,False,True,True,True,True,True,False,True,False
209,311,2018,2018-09-08,2019-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False
210,311,2019,2019-09-14,2020-08-05,False,True,True,False,False,True,True,True,True,True,False,True,False
211,311,2020,2020-11-04,2021-05-26,False,True,True,False,False,True,True,True,True,True,False,True,False
212,311,2021,2021-09-11,2022-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False
213,311,2022,2022-09-03,2023-05-28,False,True,True,False,False,True,True,True,True,True,False,True,False
214,311,2023,2023-09-02,2024-05-16,True,True,True,False,False,True,True,True,True,True,False,True,False
215,310,2011,2011-09-10,2012-05-12,False,True,True,False,False,True,True,True,True,True,False,True,False
216,310,2012,2012-08-24,2013-05-11,False,True,True,False,False,True,True,True,True,True,False,True,False
217,310,2013,2013-08-31,2014-05-10,False,True,True,False,False,True,True,True,True,True,False,True,False
218,310,2014,2014-08-23,2015-05-22,False,True,True,False,False,True,True,True,True,True,False,True,False
219,310,2015,2015-08-21,2016-05-18,False,True,True,False,False,True,True,True,True,True,False,True,False
220,310,2017,2017-09-09,2018-05-23,False,True,True,False,False,True,True,True,True,True,False,True,False
221,310,2018,2018-08-17,2019-05-30,False,True,True,False,False,True,True,True,True,True,False,True,False
222,310,2019,2019-08-23,2020-08-02,False,True,True,False,False,True,True,True,True,True,False,True,False
223,310,2020,2020-11-04,2021-05-30,False,True,True,False,False,True,True,True,True,True,False,True,False
224,310,2021,2021-09-10,2022-05-31,False,True,True,False,False,True,True,True,True,True,False,True,False
225,310,2022,2022-08-19,2023-06-04,False,True,True,False,False,True,True,True,True,True,False,True,False
226,310,2023,2023-08-26,2024-05-26,True,True,True,False,False,True,True,True,True,True,False,True,True
227,186,2011,2011-09-06,2012-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
228,186,2012,2012-09-07,2013-05-21,False,True,True,False,False,True,True,True,True,True,False,True,False
229,186,2013,2013-08-24,2014-05-24,False,True,True,False,False,True,True,True,True,True,False,True,False
230,186,2014,2014-08-15,2015-05-29,False,True,True,False,False,True,True,True,True,True,False,True,False
231,186,2015,2015-08-13,2016-05-27,False,True,False,False,False,True,True,True,True,True,False,True,False
232,186,2016,2016-08-19,2017-06-14,False,True,True,False,False,True,True,True,True,True,False,True,False
233,186,2017,2017-08-25,2018-05-19,False,True,True,False,False,True,True,True,True,True,False,True,False
234,186,2018,2018-08-10,2019-05-26,False,True,True,False,False,True,True,True,True,True,False,True,False
235,186,2019,2019-08-15,2020-03-16,False,True,True,False,False,True,True,True,True,True,False,True,False
236,186,2020,2020-11-27,2021-08-28,False,True,True,False,False,True,True,True,True,True,False,True,False
237,186,2021,2021-10-22,2022-06-14,False,True,True,False,False,True,True,True,True,True,False,True,False
238,186,2022,2022-08-26,2023-07-04,False,True,True,False,False,True,True,True,True,True,False,True,False
239,186,2023,2023-09-15,2024-06-08,True,True,True,False,False,True,True,True,True,True,False,True,True
240,187,2011,2011-09-09,2012-04-27,False,False,False,False,False,True,False,False,False,False,False,True,False
241,187,2012,2012-09-14,2013-05-03,False,False,False,False,False,True,False,False,False,False,False,True,False
242,187,2013,2013-08-23,2014-05-16,False,False,False,False,False,True,True,True,True,True,False,True,False
243,187,2014,2014-08-15,2015-05-22,False,False,False,False,False,True,False,False,False,False,False,True,False
244,187,2015,2015-08-14,2016-05-06,False,False,False,False,False,True,True,True,True,True,False,True,False
245,187,2016,2016-09-09,2017-05-13,False,False,True,False,False,True,True,True,True,True,False,True,False
246,187,2017,2017-08-25,2018-05-15,False,False,True,False,False,True,True,True,True,True,False,True,False
247,187,2018,2018-08-10,2019-05-04,False,True,True,False,False,True,True,True,True,True,False,True,False
248,187,2019,2019-08-23,2020-03-14,False,True,False,False,False,True,True,True,True,True,False,True,False
249,187,2020,2021-02-12,2021-07-18,False,True,False,False,False,True,True,True,True,True,False,True,False
250,187,2021,2021-10-26,2022-05-21,False,True,False,False,False,True,True,True,True,True,False,True,False
251,187,2022,2022-09-23,2023-06-03,False,True,False,False,False,True,True,True,True,True,False,True,False
252,187,2023,2023-09-29,2024-05-28,True,True,False,False,False,True,True,True,True,True,False,True,True
253,586,2011,2011-09-02,2012-04-21,False,False,False,False,False,False,False,False,False,False,False,True,False
254,586,2012,2012-08-31,2013-05-04,False,False,False,False,False,False,False,False,False,False,False,True,False
255,586,2013,2013-09-10,2014-03-29,False,False,False,False,False,False,False,False,False,False,False,True,False
256,586,2014,2014-09-13,2015-05-05,False,False,False,False,False,False,False,False,False,False,False,True,False
257,586,2015,2015-09-12,2016-05-24,False,False,False,False,False,False,False,False,False,False,False,True,False
258,586,2016,2016-09-16,2017-05-06,False,False,False,False,False,False,False,False,False,False,False,True,False
259,586,2017,2017-09-22,2018-04-30,False,False,False,False,False,False,False,False,False,False,False,True,False
260,586,2018,2018-08-30,2019-05-10,False,False,False,False,False,False,False,False,False,False,False,True,False
261,586,2019,2019-09-26,2020-06-23,False,True,False,False,False,True,False,False,False,False,False,True,False
262,586,2020,2020-10-30,2021-04-12,False,True,False,False,False,True,False,False,False,False,False,True,False
263,586,2021,2021-09-14,2022-04-16,False,True,False,False,False,True,False,False,False,False,False,True,False
264,586,2022,2022-09-09,2023-03-06,False,True,False,False,False,True,True,True,True,True,False,True,False
265,586,2023,2023-08-17,2023-10-07,True,True,False,False,False,True,True,True,True,True,False,True,False
266,588,2011,2011-01-15,2011-10-05,False,False,False,False,False,False,False,False,False,False,False,True,False
267,588,2012,2012-01-07,2012-09-09,False,False,False,False,False,False,False,False,False,False,False,True,False
268,588,2013,2013-01-05,2013-08-05,False,False,False,False,False,False,False,False,False,False,False,True,False
269,588,2014,2014-02-01,2014-09-28,False,False,False,False,False,False,False,False,False,False,False,True,False
270,588,2015,2015-01-10,2015-10-31,False,False,False,False,False,False,False,False,False,False,False,True,False
271,588,2016,2016-01-09,2016-08-21,False,False,False,False,False,False,False,False,False,False,False,True,False
272,588,2017,2017-01-14,2017-10-29,False,False,False,False,False,False,False,False,False,False,False,True,False
273,588,2018,2018-01-11,2018-09-23,False,False,False,False,False,False,False,False,False,False,False,True,False
274,588,2019,2019-01-12,2019-09-15,False,False,False,False,False,False,False,False,False,False,False,True,False
275,588,2020,2020-01-10,2020-10-01,False,True,False,False,False,True,False,False,False,False,False,True,False
276,588,2022,2022-06-25,2022-11-06,False,True,False,False,False,True,False,False,False,False,False,True,False
277,588,2023,2023-02-21,2023-10-29,True,True,False,False,False,True,True,True,True,True,False,True,False
278,591,2011,2011-09-09,2012-03-30,False,True,False,False,False,False,True,True,True,True,False,True,False
279,591,2012,2012-09-14,2013-05-11,False,True,False,False,False,False,True,True,True,True,False,True,False
280,591,2013,2013-09-13,2014-05-21,False,True,False,False,False,False,True,True,True,True,False,True,False
281,591,2014,2014-09-26,2015-05-05,False,True,False,False,False,False,True,True,True,True,False,True,False
282,591,2015,2015-09-25,2016-05-21,False,True,True,False,False,False,True,True,True,True,False,True,False
283,591,2016,2016-09-30,2017-02-05,False,True,False,False,False,False,True,True,True,True,False,True,False
284,591,2017,2017-06-09,2017-11-29,False,True,False,False,False,False,True,True,True,True,False,True,False
285,591,2018,2018-08-10,2018-12-08,False,True,False,False,False,False,True,True,True,True,False,True,False
286,591,2019,2019-12-13,2020-03-21,False,True,False,False,False,True,True,True,True,True,False,True,False
287,591,2023,2023-03-10,2023-06-17,False,True,False,False,False,True,True,True,True,True,False,True,False
288,591,2024,2023-11-24,2024-05-21,True,True,False,False,False,True,False,False,False,False,False,True,False
289,335,2011,2011-07-15,2012-05-06,False,True,True,False,False,False,True,True,True,True,False,True,False
290,335,2012,2012-07-24,2013-05-22,False,True,True,False,False,False,True,True,True,True,False,True,False
291,335,2013,2013-07-24,2014-05-15,False,True,True,False,False,False,True,True,True,True,False,True,False
292,335,2014,2014-08-06,2015-06-04,False,True,True,False,False,False,True,True,True,True,False,True,False
293,335,2015,2015-07-22,2016-05-21,False,True,True,False,False,False,True,True,True,True,False,True,False
294,335,2016,2016-07-20,2017-05-17,False,True,True,False,False,False,True,True,True,True,False,True,False
295,335,2017,2017-07-09,2018-05-09,False,True,True,False,False,False,True,True,True,True,False,True,False
